X.I.X	17738	30001563	235
IN.SP	17738	30001563	235
X.I.X	17738	30001563	235
X.I.X	17738	30001563	235
IN.SP	17738	30001563	235
-EL-	17738	30001563	235
X.I.X	17738	30001563	235
IN.SP	17738	30001563	235
X.W.X	33468	30005135	235
RVB-R	22464	30005132	234
PTR	655	30005133	234
-DFP-	35825	30005173	234
PSC	33151	30001162	234
BRAVE	623	30001198	234
BRAVE	621	30001198	234
BRAVE	608	30001198	234
BRAVE	17841	30001198	234
BRAVE	17922	30001198	234
BRAVE	11393	30001198	234
BRAVE	603	30001198	234
BRAVE	583	30001198	234
BRAVE	585	30001198	234
BRAVE	622	30001198	234
BRAVE	11381	30001198	234
BRAVE	16238	30001198	234
NC	11999	30001197	234
CONDI	22456	30001156	234
TRSH	621	30001046	234
TIKLE	11202	30001050	234
TIKLE	22456	30001050	234
TIKLE	22456	30001050	234
TIKLE	22456	30001050	234
DV	17718	30001170	234
TRSH	24702	30001050	234
BADI	29988	30001119	234
BADI	621	30001119	234
BADI	17715	30001077	234
BADI	632	30004185	234
BADI	11198	30004185	234
None	22544	30004187	234
BADI	12200	30004183	234
BADI	12200	30004183	234
BADI	12200	30004183	234
BADI	12200	30004183	234
BADI	12200	30004183	234
BADI	12200	30004183	234
BADI	12200	30004183	234
X.W.X	29248	30004183	234
BADI	12200	30004183	234
BADI	12200	30004183	234
BADI	12200	30004183	234
BADI	12200	30004183	234
PSC	670	30004185	234
PSC	11198	30004185	234
BADI	11176	30004183	234
BADI	11202	30004183	234
BADI	670	30004183	234
BADI	17843	30004183	234
X.W.X	33818	30004183	234
BADI	24698	30004183	234
PSC	33818	30004183	233
BADI	11198	30004183	233
-DFP-	47140	30005172	233
-DFP-	47124	30005172	233
-DFP-	47124	30005172	233
-DFP-	47035	30005172	233
-DFP-	47140	30005172	233
-DFP-	47035	30005172	233
X.W.X	16233	30005143	233
X.I.X	22456	30005143	233
X.W.X	644	30005144	233
BADI	670	30001118	233
BADI	32880	30001118	233
BADI	32880	30001118	233
BADI	638	30001061	233
IRC	27673	30002348	233
IRC	23913	30002348	233
IRC	40560	30002347	233
PSC	12199	31002153	232
PSC	12199	31002153	232
PSC	12200	31002153	232
PSC	12200	31002153	232
PSC	12199	31002153	232
PSC	12199	31002153	232
IRC	12200	30002346	232
U.SP	670	30005094	232
U.SP	28659	30005094	232
X.W.X	11957	30005097	232
DEOS	35833	30005097	232
X.W.X	23055	30002858	232
X.W.X	23055	30002858	232
X.W.X	24483	30002858	232
DEOS	35825	30005097	232
SLR-W	621	30001781	232
PSC	11198	30001781	232
SLR.C	17715	30001805	232
SLR-W	17480	30001806	232
X.W.X	11993	30001801	232
X.W.X	638	30001801	232
X.W.X	28352	30001801	232
PSC	670	30001801	232
PSC	11198	30001801	232
X.W.X	17478	30001801	232
-DFP-	11196	30005173	231
PTR	29984	30005097	231
PSC	11198	30000276	231
REKTD	17843	30000276	231
REKTD	626	30002439	231
U.SP	17715	30005129	231
2GTHR	3766	30000624	231
REKTD	16236	30002457	231
REKTD	12733	30002457	231
REKTD	22456	30002457	231
REKTD	12733	30002457	231
REKTD	4308	30002457	231
REKTD	37460	30002457	231
REKTD	589	30002457	231
REKTD	589	30002457	231
REKTD	16242	30002457	231
REKTD	603	30002457	231
REKTD	34562	30002457	231
REKTD	589	30002457	231
REKTD	29340	30002457	231
REKTD	34828	30002457	231
SLR-W	17715	30001806	231
-DFP-	11196	30005171	231
PSC	670	30005170	231
PSC	12038	30005170	231
PSC	593	30005170	231
PSC	670	30005170	231
PSC	22456	30005170	231
-DFP-	11978	30005170	231
-DFP-	11202	30005170	231
PSC	17738	30005171	231
-DFP-	11202	30005171	231
LITTL	12038	30001764	231
SOLAR	11198	30001764	231
PSC	11186	30001764	231
SLR-W	11198	30001764	231
SOLAR	11186	30001764	231
SOLAR	670	30001750	231
SOLAR	11186	30001750	231
SOLAR	33818	30001750	231
BADI	24702	30001052	231
X.W.X	40556	30001801	231
X.W.X	40556	30001801	231
X.W.X	40556	30001801	231
2GTHR	656	30001578	231
SERIN	17843	30001576	231
X.W.X	621	30001796	231
X.W.X	29988	30001799	231
X.W.X	621	30001799	230
X.W.X	592	30005156	230
None	27540	31002153	230
SLYCE	17932	30005129	230
U.SP	33475	30005135	230
U.SP	17843	30005129	230
X.W.X	626	30005139	230
PSC	11393	30002501	230
REKTD	670	30002461	230
REKTD	17843	30002461	230
REKTD	670	30002457	230
REKTD	17843	30002457	230
REKTD	32880	30002466	230
REKTD	670	30002458	230
REKTD	655	30002458	230
REKTD	32872	30002463	230
PSC	11393	30003277	230
A4D	17812	30003277	230
PSC	11393	30002466	230
REKTD	11381	30002466	230
REKTD	621	30002466	230
REKTD	17478	30002466	230
REKTD	603	30002466	230
REKTD	670	30002466	230
REKTD	32880	30002466	230
REKTD	670	30002460	230
REKTD	35683	30002460	230
-RZR-	670	30005117	230
-RZR-	601	30005117	230
REKTD	32880	30002466	230
REKTD	670	30002466	230
REKTD	609	30002466	230
REKTD	32880	30002466	230
REKTD	17476	30002466	230
X.I.X	19720	30000836	230
SYN	23757	30000834	230
SYN	37607	30000834	230
SYN	671	30000834	230
SYN	19726	30000834	230
SYN	11993	30000834	230
SYN	24483	30000834	230
IN.SP	11993	30000834	230
X.I.X	11971	30000834	230
BADI	35833	30001587	230
IN.SP	670	30001587	230
IN.SP	12034	30001587	230
BADI	670	30001586	230
IN.SP	12038	30001586	230
-INP-	34828	30001586	230
BADI	34828	30001586	230
IN.SP	11377	30001587	230
BADI	34562	30001587	230
-INP-	34828	30001587	230
-INP-	34828	30001587	230
IN.SP	34590	30005099	230
IN.SP	670	30005099	230
IN.SP	23919	30005099	230
BADI	621	30001061	230
PSC	670	30005143	230
BADI	33818	30001061	230
PSC	11198	30001061	230
BADI	621	30001061	230
PSC	593	30005143	230
None	29990	30001056	230
REKTD	670	30002464	229
REKTD	585	30002464	229
REKTD	608	30002460	229
REKTD	670	30002466	229
REKTD	608	30002466	229
REKTD	670	30002501	229
REKTD	589	30002501	229
XENA	29340	30005094	229
-DFP-	24702	30005171	229
-DFP-	24702	30005171	229
-DFP-	24702	30005171	229
-DFP-	24702	30005171	229
-DFP-	670	30005171	229
-DFP-	584	30005171	229
-DFP-	47035	30005171	229
-DFP-	47117	30005171	229
-DFP-	47117	30005171	229
-DFP-	47035	30005171	229
-DFP-	47035	30005171	229
-DFP-	670	30005171	229
-DFP-	22444	30005171	229
-DFP-	24702	30005171	229
-DFP-	22444	30005171	229
-DFP-	22444	30005171	229
-DFP-	11971	30005171	229
-DFP-	11978	30005171	229
PSC	22456	30005171	229
-DFP-	11978	30005171	229
-DFP-	16227	30005171	229
-DFP-	24702	30005171	229
-DFP-	621	30005171	229
-DFP-	621	30005171	229
-DFP-	34828	30005171	229
-DFP-	34828	30005171	229
-DFP-	34317	30005171	229
-DFP-	34828	30005171	229
SOLAR	601	30005171	229
PSC	17736	30001061	229
BADI	621	30001061	229
BADI	17480	30001061	229
X.I.X	11963	30003258	228
IN.SP	11196	30003258	228
-RZR-	670	30003258	228
IN.SP	11196	30003258	228
IN.SP	37480	30003258	228
BADI	644	30003258	228
-RZR-	644	30003258	228
-RZR-	644	30003258	228
BADI	35832	30003258	228
-RZR-	644	30003258	228
-RZR-	644	30003258	228
2GTHR	644	30003258	228
2GTHR	644	30003258	228
BADI	644	30003258	228
-INP-	644	30003258	228
BADI	644	30003258	228
DIVE	644	30003258	228
-RZR-	644	30003258	228
BADI	644	30003258	228
-RZR-	644	30003258	228
-RZR-	644	30003258	228
BADI	644	30003258	228
-RZR-	644	30003258	228
-INP-	644	30003258	228
-RZR-	644	30003258	228
-INP-	644	30003258	228
-INP-	11987	30003258	228
BADI	11377	30003258	228
PROT	11178	30003258	228
-RZR-	644	30003258	228
DIVE	644	30003258	228
-RZR-	644	30003258	228
-INP-	644	30003258	228
BADI	644	30003258	228
BADI	644	30003258	228
-INP-	644	30003258	228
BADI	644	30003258	228
X.W.X	670	30002289	228
X.W.X	28352	30002289	228
PSC	670	30004984	228
PSC	587	30004984	228
SERIN	17843	30001578	228
PSC	587	30002427	228
REKTD	11196	30002427	228
PSC	670	30000865	228
PSC	29340	30000865	228
None	32876	30000142	228
SOP	33475	30002864	228
X.W.X	24702	30005139	228
-DFP-	47037	30005173	228
-DFP-	47140	30005173	228
PSC	644	30001422	228
None	32880	30001422	228
TEST	32872	30000142	228
PSC	11393	30002382	228
None	16238	30002381	228
PSC	670	30001087	228
PROT	11200	30002382	228
IN.SP	670	30003258	228
IN.SP	22456	30003258	228
IN.SP	670	30003257	228
IN.SP	17738	30003257	228
X.I.X	17738	30003258	228
X.I.X	29990	30003258	228
IN.SP	11987	30003258	228
CYBER	17738	30003258	228
X.I.X	17738	30003258	228
X.I.X	17738	30003258	228
IN.SP	11987	30003216	228
IN.SP	11989	30003215	228
X.I.X	22474	30003215	228
X.I.X	11989	30003216	228
X.I.X	17738	30003216	228
-SP-	17738	30003216	228
X.I.X	670	30003221	228
X.I.X	17738	30003221	228
X.I.X	11987	30003221	228
IN.SP	634	30003221	228
X.I.X	11987	30003221	228
IN.SP	17738	30003221	228
IN.SP	17738	30003221	228
X.I.X	17738	30003221	228
X.I.X	17738	30003221	228
X.I.X	29986	30003221	228
X.I.X	17738	30003221	228
X.I.X	17738	30003221	228
IN.SP	17738	30003221	228
X.I.X	17738	30003221	228
CYBER	17738	30003221	228
IN.SP	17738	30003221	228
CYBER	17738	30003221	228
X.I.X	17738	30003221	228
X.I.X	17738	30003221	228
X.I.X	17738	30003221	228
X.I.X	17738	30003221	228
IN.SP	11989	30003221	228
CYBER	17738	30003221	228
X.I.X	17738	30003221	228
X.I.X	29990	30003221	228
IN.SP	17738	30003221	228
NFA	17738	30003221	228
NFA	17738	30003221	228
PSC	22456	30003221	228
None	35835	30001062	228
X.W.X	16233	30005098	228
PROT	28352	30002870	227
TIKLE	670	30001168	227
TIKLE	33470	30001168	227
MENTL	11993	30004815	227
MENTL	12032	30004815	227
MENTL	12023	30004815	227
007	16238	30004815	227
007	670	30004815	227
007	12023	30004815	227
007	34828	30004815	227
MENTL	16238	30004815	227
007	28606	30004815	227
007	670	30004815	227
007	22548	30004815	227
007	22544	30004815	227
W4RP	17480	30001190	227
TW	11198	30001205	227
PSC	17709	30001205	227
TW	626	30001209	227
TW	34317	30001209	227
TIKLE	670	30001171	227
TIKLE	17480	30001171	227
X.W.X	28606	30005144	227
-RZR-	22852	30001571	227
PSC	608	30005121	227
SERIN	606	30005122	227
X.W.X	670	30005095	227
X.W.X	606	30005095	227
-INP-	16238	30004212	227
-INP-	17843	30004212	227
-INP-	655	30004214	227
CONDI	37482	30000196	227
REKTD	11198	30000196	227
PSC	593	30005117	227
-RZR-	584	30005122	227
BADI	11178	30005122	227
-RZR-	601	30005122	227
REKTD	670	30002460	227
REKTD	650	30002460	227
REKTD	17480	30002460	227
REKTD	17843	30002492	227
REKTD	594	30002489	227
REKTD	670	30000978	227
REKTD	33468	30000978	227
IN.SP	11198	30002301	227
SLR-W	670	30005120	227
SLR-W	11198	30005120	227
-RZR-	670	30005120	227
BS IT	670	30005120	227
-INP-	34828	30005120	227
BS IT	34562	30005120	227
-RZR-	34828	30005120	227
-INP-	34828	30005120	227
-RZR-	34562	30005120	227
-RZR-	34828	30005120	227
-INP-	11178	30005120	227
-RZR-	34828	30005120	227
-RZR-	34562	30005120	227
BADI	34828	30005120	227
-RZR-	629	30005120	227
-RZR-	650	30005118	227
-DFP-	35835	30005173	227
-DFP-	35835	30005173	227
PSC	593	30005122	227
-DFP-	35835	30005173	227
SPRKY	670	30005120	227
2GTHR	33328	30005120	227
2GTHR	34828	30005120	227
SPRKY	34828	30005120	227
BADI	34828	30005118	227
DIVE	34828	30005118	227
-RZR-	602	30005118	227
-INP-	670	30005120	227
-INP-	34828	30005120	227
BADI	670	30005118	227
-RZR-	670	30005118	227
-RZR-	16227	30005118	227
BADI	34828	30005118	227
BADI	670	30005120	227
BADI	34828	30005120	227
BADI	34828	30005119	227
-RZR-	591	30005119	227
-RZR-	34828	30005119	227
BS IT	34828	30005119	227
X.I.X	657	30000777	226
PSC	670	30000777	226
PSC	670	30000777	226
PSC	17736	30000777	226
PSC	11198	30000777	226
PSC	670	30000777	226
PSC	11393	30000777	226
X.I.X	11198	30000777	226
X.I.X	41030	30000777	226
X.I.X	670	30000777	226
X.I.X	11957	30000777	226
IN.SP	17738	30000770	226
2GTHR	17843	30001576	226
U.SP	657	30005103	226
PSC	11198	30005122	226
X.I.X	17480	30000778	226
X.I.X	33818	30000782	226
X.I.X	11198	30000782	226
X.I.X	17922	30000780	226
IN.SP	17843	30000770	226
X.W.X	17715	30005101	226
None	622	30005090	225
-DFP-	670	30005171	225
-DFP-	17715	30005171	225
GL	34562	30003258	225
DIVE	34828	30003258	225
PSC	11198	30002450	225
REKTD	626	30002422	225
X.W.X	601	30005098	225
None	602	30002427	225
None	33468	30001056	225
CANDY	35683	30001056	225
-RZR-	29990	30005096	225
BADI	670	30005117	225
BADI	16227	30005117	225
-RZR-	670	30005117	225
REKTD	606	30000277	225
REKTD	670	30000277	225
REKTD	32880	30000277	225
REKTD	670	30000277	225
REKTD	621	30000277	225
REKTD	33475	30000277	225
PTR	17715	30005088	225
CO2	670	30000320	225
CO2	11196	30000320	225
CO2	11371	30000286	224
MC	16227	30000319	224
MC	33470	30000319	224
PSC	29984	30005172	224
PSC	29984	30003249	224
-RZR-	35836	30005093	224
-RZR-	47035	30005093	224
-RZR-	47035	30005093	224
-RZR-	47035	30005093	224
-RZR-	47035	30005093	224
-RZR-	47035	30005093	224
-RZR-	670	30003258	224
-RZR-	12032	30003258	224
-RZR-	670	30003258	224
2GTHR	670	30003258	224
-INP-	11198	30003258	224
BADI	22456	30003258	224
-RZR-	37460	30003258	224
-DFP-	670	30005170	224
-DFP-	33468	30005170	224
-DFP-	11186	30005170	224
-DFP-	11196	30005171	224
-DFP-	24702	30005171	224
-DFP-	670	30005169	224
-DFP-	11978	30005169	224
-DFP-	11978	30005169	224
-DFP-	11969	30005171	224
-DFP-	670	30005169	224
-DFP-	11999	30005169	224
CONDI	22456	30005169	224
PSC	29340	30005169	224
PSC	34828	30005171	224
-DFP-	630	30005171	224
IN.SP	670	30005120	223
-RZR-	11178	30003258	223
IN.SP	670	30003212	223
IN.SP	16227	30003212	223
-SP-	670	30003212	223
-SP-	16227	30003212	223
X.I.X	16227	30003212	223
SYN	16227	30003212	223
X.I.X	16227	30003212	223
X.I.X	16227	30003212	223
IVCT	22446	30003212	223
IN.SP	16227	30003212	223
X.I.X	29984	30003212	223
X.I.X	16227	30003212	223
-EL-	16227	30003229	223
IN.SP	16227	30003229	223
CYBER	16227	30003229	223
X.I.X	16227	30003229	223
IN.SP	631	30003229	223
IN.SP	16227	30003229	223
SYN	16227	30003229	223
IVCT	16227	30003229	223
WWW	16227	30003229	223
X.I.X	22446	30003229	223
IN.SP	16227	30003229	223
X.I.X	16227	30003229	223
IVCT	16227	30003229	223
IN.SP	16227	30003229	223
IN.SP	11961	30003229	223
X.I.X	11961	30003229	223
X.I.X	16227	30003229	223
SYN	16227	30003229	223
IN.SP	16227	30003229	223
X.I.X	16227	30003229	223
X.I.X	11963	30003229	223
X.I.X	16227	30003229	223
CYBER	16227	30003229	223
SYN	16227	30003229	223
X.I.X	16227	30003229	223
BADI	16227	30003229	223
X.I.X	16227	30003229	223
X.I.X	16227	30003229	223
IN.SP	16227	30003229	223
IN.SP	11985	30003229	223
X.I.X	11985	30003229	223
IN.SP	16227	30003229	223
WWW	16227	30003229	223
IN.SP	16227	30003229	223
X.I.X	670	30003229	223
X.I.X	22464	30003229	223
PSC	643	30004042	223
INIT.	11176	30004042	223
PSC	670	30005170	223
PSC	638	30005170	223
-DFP-	11200	30005169	223
PSC	593	30005169	223
MOA	11379	30004076	223
MOA	22456	30004046	223
MOA	584	30004046	223
X.W.X	670	30005157	222
X.W.X	17480	30005157	222
X.W.X	20064	30005154	222
X.W.X	20064	30005156	222
X.W.X	20064	30005156	222
X.W.X	20063	30005156	222
TRSH	33608	30001537	222
PROT	40560	30002872	222
PROT	40556	30002872	222
PROT	40560	30002872	222
PROT	40556	30002872	222
PROT	40560	30002872	222
PROT	22852	30002872	222
PSC	11377	30003254	222
PSC	670	30002836	222
PSC	22430	30002836	222
NSPYS	670	30001809	222
NSPYS	24702	30001809	222
None	33475	30005155	222
SLR.C	645	30001591	222
-DFP-	639	30005170	222
-DFP-	639	30005170	222
-DFP-	4306	30005170	222
-DFP-	4310	30005170	222
-DFP-	621	30005171	222
-DFP-	621	30005170	222
-DFP-	638	30005170	222
-DFP-	11186	30005170	222
-DFP-	670	30005170	222
-DFP-	621	30005170	222
PSC	593	30005170	222
-DFP-	622	30005170	222
2GTHR	670	30001556	221
2GTHR	11176	30001556	221
MOA	670	30002908	221
MOA	4306	30002908	221
SLYCE	16227	30002909	221
MOA	17918	30002909	221
PSC	26890	30002910	221
PSC	34828	30002910	221
-RZR-	11178	30003257	221
SPRKY	11200	30003257	221
-RZR-	29988	30003257	221
BADI	11196	30003257	221
-RZR-	11176	30003257	221
-RZR-	37481	30003257	221
ARGGG	33475	30002909	221
SLYCE	17843	30002911	221
-RZR-	11178	30005093	221
IN.SP	35835	30005135	221
-RZR-	47035	30005093	221
PSC	593	30005116	221
SWA	35835	30005135	221
-RZR-	591	30005116	221
-RZR-	601	30005119	221
PSC	593	30005088	221
PSC	593	30005088	221
TUSK.	628	30005088	221
PSC	593	30005088	221
PSC	639	30002645	221
BOO	29984	30002645	221
BOO	12011	30002645	221
BOO	12005	30002645	221
-EK-	33475	30000640	220
PSC	11198	30000640	220
-EK-	33475	30000636	220
X.W.X	17715	30005152	220
2GTHR	584	30001578	220
SPRKY	11377	30001578	220
2GTHR	12038	30001578	220
SPRKY	11377	30001578	220
SPRKY	11377	30001578	220
2GTHR	12032	30001578	220
2GTHR	33475	30001578	220
BRAVE	33153	30001159	220
BRAVE	34317	30001159	220
BRAVE	37482	30001159	220
BRAVE	585	30001159	220
BRAVE	670	30001159	220
BRAVE	24702	30001159	220
BRAVE	608	30001159	220
W4RP	4310	30001191	220
IN.SP	16631	30005135	220
IN.SP	16631	30005135	220
IN.SP	17178	30005135	220
IN.SP	16631	30005135	220
IN.SP	17178	30005135	220
IN.SP	16631	30005135	220
IN.SP	16631	30005135	220
IN.SP	17182	30005135	220
IN.SP	16631	30005135	220
IN.SP	16688	30005135	220
IN.SP	16631	30005135	220
IN.SP	16631	30005135	220
IN.SP	16688	30005135	220
IN.SP	16688	30005135	220
IN.SP	16688	30005135	220
IN.SP	16688	30005135	220
IN.SP	16631	30005135	220
IN.SP	16688	30005135	220
IN.SP	16688	30005135	220
IN.SP	17182	30005135	220
IN.SP	16688	30005135	220
IN.SP	16688	30005135	220
IN.SP	16688	30005135	220
IN.SP	16631	30005135	220
IN.SP	16688	30005135	220
IN.SP	16214	30005135	220
-RZR-	623	30003258	220
-RZR-	621	30003258	220
-RZR-	621	30003258	220
PSC	12034	30003255	220
-RZR-	623	30003258	220
IN.SP	11993	30003207	220
IN.SP	670	30003205	220
BS IT	16227	30003205	220
X.I.X	11961	30003205	220
X.I.X	22446	30003205	220
BS IT	16227	30003205	220
X.I.X	16227	30003205	220
X.W.X	11993	30003205	220
IN.SP	16227	30003205	220
IN.SP	16227	30003205	220
X.I.X	11985	30003205	220
X.I.X	11961	30003205	220
X.I.X	11993	30003205	220
X.I.X	16227	30003205	220
IVCT	22446	30003205	220
-RZR-	16227	30003205	220
BADI	16227	30003205	220
IN.SP	16227	30003205	220
GL	16227	30003205	220
IN.SP	16227	30003205	220
X.I.X	16227	30003205	220
SYN	11993	30003205	220
IN.SP	11993	30003205	220
BADI	16227	30003205	220
-EL-	16227	30003205	220
BADI	16227	30003205	220
PSC	22456	30003205	220
IN.SP	16227	30003205	220
X.I.X	11993	30003205	220
X.I.X	16227	30003205	220
SYN	621	30003205	220
X.I.X	11198	30003205	220
X.I.X	22456	30003205	220
IN.SP	22464	30003205	220
IN.SP	16227	30003205	220
IN.SP	11993	30003205	220
-DNA-	22456	30003208	220
BADI	670	30003206	220
BADI	22456	30003206	220
-DNA-	33697	30003205	220
-DNA-	29990	30003205	220
-DNA-	29990	30003205	220
IN.SP	11993	30003205	220
IVCT	11993	30003205	220
X.I.X	621	30003205	220
IN.SP	670	30003205	220
IN.SP	620	30003205	220
PTR	11993	30003205	220
IN.SP	11985	30003205	220
IN.SP	11993	30003205	220
PROT	22468	30003205	220
PSC	670	30003205	220
IN.SP	621	30003205	220
IN.SP	11985	30003205	220
IN.SP	621	30003205	220
BS IT	11196	30003205	220
IN.SP	11178	30003205	220
IN.SP	11186	30003205	220
IN.SP	11993	30003205	220
IVCT	22446	30003205	220
IN.SP	621	30003205	220
PSC	22456	30003205	220
-EL-	11993	30003205	220
SYN	621	30005106	219
X.I.X	621	30005106	219
SYN	11993	30005106	219
-EL-	11993	30005106	219
X.I.X	11993	30005106	219
IN.SP	621	30005106	219
X.I.X	11993	30005106	219
IN.SP	11993	30005106	219
IN.SP	11993	30005106	219
IN.SP	11993	30005106	219
PSC	670	30005093	219
PSC	11198	30005093	219
PSC	12198	31002153	219
PSC	12198	31002153	219
PSC	12198	31002153	219
PSC	26890	31002153	219
PSC	12199	31002153	219
PSC	12198	31002153	219
PSC	12198	31002153	219
R-R	645	30002149	219
YF	11381	30002105	219
-RZR-	17922	30003258	219
-RZR-	670	30003257	219
-RZR-	17918	30003257	219
-RZR-	24700	30003258	219
-RZR-	597	30003258	219
X.W.X	17843	30002377	219
CYBER	585	30005096	219
-RZR-	16227	30003258	219
-RZR-	621	30003258	219
DIVE	23913	30005112	219
DIVE	33472	30005112	219
DIVE	23757	30005112	219
X.W.X	12023	30005139	219
SLR.C	670	30001806	219
SLR.C	34562	30001806	219
PSC	11198	30001806	219
SOLAR	16238	30001806	219
X.W.X	621	30001806	219
SOLAR	35683	30001806	219
SLR-W	22546	30001806	219
BADI	12042	30004176	218
X.W.X	17407	30005097	218
X.W.X	17407	30005097	218
X.W.X	20066	30005097	218
X.W.X	27674	30005097	218
PSC	17930	30002460	218
REKTD	670	30002461	218
REKTD	32872	30002461	218
REKTD	32872	30002461	218
PSC	670	30003676	218
PSC	12044	30003676	218
CONDI	670	30002921	218
CONDI	12032	30002921	218
.RU	11196	30001978	218
-RZR-	670	30003257	218
-RZR-	24702	30003257	218
-RZR-	670	30003258	218
-RZR-	603	30003258	218
-RZR-	670	30003258	218
-RZR-	584	30003258	218
PSC	17703	30003255	218
-RZR-	608	30003258	218
REKTD	670	30003258	218
REKTD	34562	30003258	218
-RZR-	670	30003258	218
-RZR-	670	30003258	218
-RZR-	24688	30003258	218
-RZR-	593	30003258	218
-RZR-	24698	30003260	218
X.I.X	670	30003258	218
-INP-	670	30003258	218
X.I.X	17738	30003258	218
REKTD	670	30003258	218
BADI	670	30003258	218
REKTD	670	30003258	218
REKTD	670	30003258	218
REKTD	34562	30003258	218
REKTD	34562	30003258	218
-INP-	670	30003258	218
-EL-	670	30003258	218
-INP-	11987	30003258	218
X.I.X	670	30003258	218
X.I.X	17738	30003258	218
-EL-	17738	30003258	218
2GTHR	11186	30001579	218
2GTHR	649	30001579	218
-RZR-	11184	30005143	218
-RZR-	11200	30005143	218
2GTHR	35832	30005152	218
SLR.C	670	30001780	218
SLR.C	11957	30001780	218
SLR.C	12731	30001782	218
SLR.C	33468	30001782	218
SLR.C	35833	30001782	218
SLR.C	621	30001782	218
SLR.C	12038	30001782	218
SLR.C	23911	30001782	218
SLR.C	12200	30001782	218
SLR.C	12200	30001782	218
SLR.C	12200	30001782	218
SLR.C	12200	30001782	218
SLR.C	12200	30001782	218
SLR.C	12200	30001782	218
SLR.C	16229	30001782	218
PSC	11198	30001579	218
CONDI	16231	30002350	218
PTR	28606	30005165	218
X.W.X	670	30005139	217
X.W.X	644	30005139	217
X.W.X	17619	30005139	217
X.W.X	11194	30005139	217
X.W.X	4310	30005139	217
X.W.X	621	30005139	217
X.W.X	12044	30005139	217
FAIL	11186	30001972	217
FLEEP	29984	30002342	217
FLEEP	29984	30002342	217
SERIN	29990	30002342	217
FLEEP	29984	30002340	217
SERIN	29990	30002340	217
FLEEP	29984	30002340	217
FLEEP	29984	30002340	217
SERIN	29990	30002340	217
FLEEP	29984	30002340	217
FLEEP	29984	30002340	217
FLEEP	29984	30002340	217
FLEEP	29984	30002340	217
SERIN	29984	30002340	217
FLEEP	29984	30002340	217
FLEEP	11202	30002340	217
SERIN	608	30002340	217
FLEEP	37483	30002340	217
FLEEP	29984	30002340	217
2GTHR	670	30002340	217
2GTHR	17930	30002340	217
2GTHR	17930	30002340	217
2GTHR	17930	30002340	217
2GTHR	22456	30002340	217
-RZR-	670	30003258	217
-RZR-	670	30003258	217
-RZR-	34828	30003258	217
-RZR-	34562	30003258	217
-RZR-	584	30003257	217
BADI	670	30005118	217
BADI	670	30005118	217
-RZR-	11985	30005118	217
BADI	16227	30005118	217
-RZR-	11985	30005118	217
-RZR-	16227	30005118	217
-RZR-	16227	30005118	217
-RZR-	11985	30005118	217
2GTHR	16227	30005118	217
-RZR-	11985	30005118	217
2GTHR	11985	30005118	217
BADI	11985	30005118	217
-RZR-	16227	30005122	217
X.W.X	11371	30005098	217
X.W.X	17480	30005155	217
PSC	670	30002459	217
PSC	11393	30002459	217
PSC	17841	30045346	217
X.W.X	23911	30001799	217
-DFP-	28352	30005169	217
X.W.X	621	30001574	217
U.SP	33475	30005137	216
U.SP	17918	30005137	216
X.W.X	33475	30001801	216
PSC	33468	31002153	216
U.SP	670	30005137	216
U.SP	22546	30005137	216
U.SP	28606	30005137	216
X.W.X	20064	30005120	216
SLR.C	17843	30001579	215
X.W.X	33475	30001801	215
PROT	670	30002335	215
PROT	23911	30002335	215
BADI	670	30001065	215
FAIL	670	30001972	215
FAIL	16238	30001972	215
SERIN	19722	30001537	215
None	621	30005097	215
IN.SP	670	30002366	214
IN.SP	17738	30002366	214
BADI	644	30002298	214
IRC	644	30002298	214
BS IT	644	30002298	214
SERIN	644	30002298	214
BADI	644	30002298	214
BS IT	644	30002298	214
BADI	644	30002298	214
BADI	644	30002298	214
DIVE	644	30002298	214
BADI	644	30002298	214
-RZR-	644	30002298	214
SERIN	644	30002298	214
X.W.X	23915	30005183	214
PSC	670	30000164	214
PSC	11184	30000164	214
NC	11957	30000865	213
NC	670	30000247	213
NC	22456	30000247	213
NC	34828	30000244	213
NC	11186	30000249	213
NC	11186	30000250	213
CO2	11963	30000212	213
PSC	670	30045314	213
PSC	639	30045314	213
None	29340	30045314	213
None	33818	30045314	213
PSC	606	30045314	213
PSC	24696	30045314	213
None	33818	30045314	213
CO2	33697	30000320	213
CO2	17703	30000286	213
-10.0	640	30045314	213
PSC	638	30045319	213
PSC	670	30001198	213
PSC	34828	30001198	213
PSC	34828	30001198	213
PSC	34828	30001198	213
BRAVE	608	30001198	213
BRAVE	35683	30001198	213
PSC	670	30001198	213
BRAVE	602	30001198	213
PSC	34828	30001198	213
BRAVE	2006	30001198	213
BRAVE	621	30001198	213
PSC	17843	30002758	213
X.I.X	670	30005095	213
X.I.X	17738	30005095	213
X.W.X	17738	30005095	213
-SP-	11178	30005095	213
X.W.X	22456	30005099	213
-EL-	583	30005099	213
-EL-	17738	30005099	213
IVCT	17738	30005099	213
SYN	11184	30005099	213
BADI	11178	30002366	213
-RZR-	644	30002366	213
BADI	644	30002366	213
2GTHR	670	30005100	213
2GTHR	19744	30005100	213
DARE	17480	30000612	213
REKTD	670	30002483	213
REKTD	585	30002483	213
PSC	11198	30002466	213
REKTD	32880	30002466	213
REKTD	583	30002466	213
X.W.X	33475	30001801	212
X.W.X	17480	30005157	212
