X.I.X	40563	30000813	2018-05-06 19:04:07
X.I.X	40347	30000813	2018-05-06 19:02:45
IN.SP	23911	30000813	2018-05-06 19:02:45
X.I.X	40571	30000813	2018-05-06 19:02:19
IN.SP	23911	30000813	2018-05-06 18:59:44
IN.SP	23911	30000813	2018-05-06 18:58:24
IN.SP	11985	30000813	2018-05-06 18:53:50
BS IT	24688	30000813	2018-05-06 18:53:37
SYN	24688	30000813	2018-05-06 18:53:26
SYN	24688	30000813	2018-05-06 18:52:50
SYN	24688	30000813	2018-05-06 18:48:12
IN.SP	634	30000813	2018-05-06 18:47:53
SOLAR	11196	30001811	2018-05-06 16:20:51
SOLAR	29984	30001811	2018-05-06 16:20:33
PSC	670	30004939	2018-05-06 16:04:44
PSC	11198	30004939	2018-05-06 16:03:15
PSC	670	30001158	2018-05-06 12:08:47
PSC	11196	30001158	2018-05-06 12:07:04
R.D.C	11184	30004938	2018-05-06 08:52:04
R.D.C	33816	30004938	2018-05-06 08:43:52
PSC	11198	30004938	2018-05-06 08:30:22
CONDI	33468	30004798	2018-05-06 08:20:19
CONDI	17843	30004798	2018-05-06 08:18:53
CONDI	11176	30004960	2018-05-06 08:08:31
FAIL	32872	30002718	2018-05-06 06:51:24
PSC	670	30004626	2018-05-06 05:09:02
LUCK	622	30004625	2018-05-06 05:08:46
LUCK	622	30004625	2018-05-06 05:08:29
LUCK	631	30004625	2018-05-06 05:08:00
PSC	11198	30004626	2018-05-06 05:07:48
LUCK	622	30004625	2018-05-06 05:04:50
LUCK	631	30004625	2018-05-06 05:04:31
LUCK	631	30004625	2018-05-06 05:04:12
None	29990	30003467	2018-05-06 04:15:52
PSC	587	30045344	2018-05-06 03:40:53
PSC	587	30045342	2018-05-06 03:04:13
BS IT	626	30000773	2018-05-06 02:59:42
PSC	670	30001161	2018-05-06 02:33:19
PSC	11198	30001161	2018-05-06 02:31:46
BRAVE	608	30001198	2018-05-06 02:11:13
PSC	37482	30001198	2018-05-06 02:11:08
BRAVE	16238	30001198	2018-05-06 02:07:21
BRAVE	608	30001198	2018-05-06 02:06:14
BRAVE	11186	30001198	2018-05-06 02:04:45
BRAVE	670	30002583	2018-05-06 01:51:02
BRAVE	621	30002583	2018-05-06 01:50:51
BRAVE	12032	30002616	2018-05-06 01:25:51
BRAVE	645	30002616	2018-05-06 01:23:11
PSC	670	30002616	2018-05-06 01:11:56
BRAVE	40559	30002616	2018-05-06 01:10:56
BRAVE	670	30002616	2018-05-06 00:59:31
BRAVE	17843	30002616	2018-05-06 00:59:18
PSC	670	30002624	2018-05-06 00:45:47
PSC	11186	30002624	2018-05-06 00:45:40
REQ	670	30002620	2018-05-06 00:43:41
REQ	17843	30002620	2018-05-06 00:42:49
WSHOT	670	30002581	2018-05-06 00:31:32
LORDE	11186	30001192	2018-05-06 00:20:42
TEST	670	30001162	2018-05-06 00:08:16
TEST	16240	30001162	2018-05-06 00:07:08
BRAVE	584	30001198	2018-05-05 23:52:57
BRAVE	594	30001198	2018-05-05 23:50:00
-SP-	670	30001780	2018-05-05 18:00:09
-SP-	22852	30001780	2018-05-05 17:58:37
PSC	670	30000497	2018-05-05 14:54:09
SCERS	621	30000496	2018-05-05 14:52:34
PSC	11198	30000497	2018-05-05 14:52:24
SCERS	22456	30000496	2018-05-05 14:51:56
SCERS	22456	30000496	2018-05-05 14:51:16
SCERS	11198	30000496	2018-05-05 14:36:11
SCERS	585	30000496	2018-05-05 14:24:16
SCERS	11196	30000496	2018-05-05 13:52:13
PSC	670	30001162	2018-05-05 03:06:09
PSC	670	30001156	2018-05-05 03:00:40
PSC	37480	30001156	2018-05-05 03:00:31
PSC	34828	30001199	2018-05-05 02:47:56
BRAVE	608	30001199	2018-05-05 02:46:42
BRAVE	11178	30001199	2018-05-05 02:45:26
BRAVE	585	30001199	2018-05-05 02:42:09
BRAVE	11381	30001199	2018-05-05 02:41:58
BRAVE	608	30001199	2018-05-05 02:39:09
BRAVE	16242	30001199	2018-05-05 02:38:55
BRAVE	32878	30001199	2018-05-05 02:38:40
BRAVE	22456	30001199	2018-05-05 02:37:51
BRAVE	585	30001199	2018-05-05 02:36:28
-10.0	12198	30001156	2018-05-05 02:19:30
SOLAR	40560	30001773	2018-05-05 00:31:08
SOLAR	40560	30001773	2018-05-05 00:31:08
SOLAR	40560	30001773	2018-05-05 00:30:08
SOLAR	23913	30001773	2018-05-05 00:27:56
SLR-W	33470	30001812	2018-05-04 19:29:17
SLR.C	47035	30001826	2018-05-04 17:53:45
SLR.C	33818	30001826	2018-05-04 17:48:06
SOLAR	22456	30001826	2018-05-04 17:44:51
SOLAR	670	30001826	2018-05-04 17:43:45
SOLAR	670	30001826	2018-05-04 17:43:45
SOLAR	11993	30001826	2018-05-04 17:42:49
SOLAR	11993	30001826	2018-05-04 17:42:32
SOLAR	11993	30001826	2018-05-04 17:42:18
SOLAR	11993	30001826	2018-05-04 17:42:10
SOLAR	11993	30001826	2018-05-04 17:42:02
SOLAR	11993	30001826	2018-05-04 17:41:52
SOLAR	11993	30001826	2018-05-04 17:41:42
SOLAR	11993	30001826	2018-05-04 17:41:34
SOLAR	22456	30001826	2018-05-04 17:34:27
SOLAR	589	30001563	2018-05-04 16:35:50
SYN	4308	30000831	2018-05-04 16:24:34
SYN	4310	30000831	2018-05-04 16:13:11
SYN	17843	30000831	2018-05-04 15:52:46
PSC	670	30000831	2018-05-04 15:49:14
PSC	17738	30000831	2018-05-04 15:48:50
SYN	11969	30000831	2018-05-04 15:48:12
-EL-	670	30000831	2018-05-04 13:07:17
-RZR-	33475	30000831	2018-05-04 12:36:16
REKTD	594	30001000	2018-05-04 06:11:05
REKTD	33816	30001000	2018-05-04 06:10:04
REKTD	608	30001000	2018-05-04 06:08:22
REKTD	4302	30001000	2018-05-04 06:08:04
REKTD	35683	30001000	2018-05-04 06:07:40
DARE	17480	30001762	2018-05-04 05:03:50
KN33L	33818	30002301	2018-05-04 04:19:59
KN33L	4302	30002301	2018-05-04 04:15:43
PSC	11198	30001972	2018-05-04 03:15:36
FAIL	609	30001972	2018-05-04 03:13:21
PSC	17738	30001972	2018-05-04 03:13:12
FAIL	609	30001972	2018-05-04 03:09:40
FAIL	37482	30001972	2018-05-04 03:08:08
FAIL	608	30001972	2018-05-04 03:03:05
FAIL	12034	30001972	2018-05-04 03:01:46
MOA	642	30003681	2018-05-04 02:42:05
MOA	17480	30003681	2018-05-04 02:39:02
BRAVE	621	30045320	2018-05-04 02:09:53
BRAVE	621	30045320	2018-05-04 02:09:28
BRAVE	29340	30045320	2018-05-04 02:08:56
BRAVE	11957	30045320	2018-05-04 02:08:25
BRAVE	11200	30045320	2018-05-04 02:06:08
BRAVE	621	30045320	2018-05-04 02:05:53
X.W.X	670	30001811	2018-05-03 21:26:06
X.W.X	621	30001811	2018-05-03 21:24:37
SLR.C	670	30001811	2018-05-03 21:23:06
SOLAR	12034	30001811	2018-05-03 21:22:39
SLR.C	12038	30001811	2018-05-03 21:22:09
SLR-W	657	30001811	2018-05-03 21:21:50
WOMBO	670	30001811	2018-05-03 21:20:05
WOMBO	12034	30001811	2018-05-03 21:18:55
SOLAR	670	30001811	2018-05-03 21:13:05
SOLAR	670	30001811	2018-05-03 21:13:05
TEST	670	30001811	2018-05-03 21:13:05
SGGRN	589	30001811	2018-05-03 21:12:42
SOLAR	11196	30001811	2018-05-03 21:11:43
SLR-W	11198	30001811	2018-05-03 21:11:40
SLR-W	621	30001811	2018-05-03 21:11:38
SOLAR	11196	30001811	2018-05-03 21:11:33
LITTL	11196	30001811	2018-05-03 21:11:23
SOLAR	11196	30001811	2018-05-03 21:11:11
LITTL	670	30001811	2018-05-03 21:11:04
SOLAR	35834	30001811	2018-05-03 21:10:52
WOMBO	11176	30001811	2018-05-03 21:09:45
LITTL	24702	30001811	2018-05-03 21:09:35
TEST	597	30001811	2018-05-03 21:09:26
NSPYS	670	30001811	2018-05-03 21:09:04
SLR-W	621	30001811	2018-05-03 21:08:41
NSPYS	11178	30001811	2018-05-03 21:07:52
SOLAR	670	30001811	2018-05-03 21:05:16
SOLAR	588	30001811	2018-05-03 21:05:04
SLR-W	16238	30001811	2018-05-03 21:03:56
PSC	670	30001811	2018-05-03 21:03:03
SOLAR	11196	30001811	2018-05-03 21:01:52
PSC	22456	30001811	2018-05-03 21:01:28
SOLAR	11196	30001811	2018-05-03 21:01:27
SLR-W	34562	30001811	2018-05-03 21:00:59
TEST	11202	30001811	2018-05-03 20:57:43
SLR-W	621	30001811	2018-05-03 20:54:56
-KYS-	670	30001811	2018-05-03 20:52:53
SOLAR	670	30001811	2018-05-03 20:52:14
SOLAR	22456	30001811	2018-05-03 20:51:59
SOLAR	32874	30001811	2018-05-03 20:51:49
LITTL	24702	30001811	2018-05-03 20:51:06
TEST	670	30001811	2018-05-03 20:50:40
TEST	11196	30001811	2018-05-03 20:50:19
TEST	670	30001811	2018-05-03 20:50:03
PSC	11393	30004975	2018-05-03 19:06:44
PSC	29986	30004667	2018-05-03 17:47:22
FFL	583	30004667	2018-05-03 17:47:21
FFL	17843	30004667	2018-05-03 17:46:45
TEST	17843	30003148	2018-05-03 17:40:29
TEST	605	30004419	2018-05-03 17:08:22
TEST	11198	30003172	2018-05-03 16:30:53
TEST	11178	30003172	2018-05-03 16:30:23
TEST	11202	30003172	2018-05-03 16:21:55
SOLAR	670	30001749	2018-05-03 16:17:16
SOLAR	11196	30001749	2018-05-03 16:16:42
SOLAR	11993	30001749	2018-05-03 16:16:22
SOLAR	12003	30001749	2018-05-03 16:16:20
SOLAR	11963	30001749	2018-05-03 16:16:17
SOLAR	11184	30001749	2018-05-03 16:15:48
SOLAR	11567	30001749	2018-05-03 16:15:08
SOLAR	11196	30001749	2018-05-03 16:08:41
-TM-	33816	31000005	2018-05-03 15:39:46
DU	628	30001753	2018-05-03 14:33:42
SOLAR	24702	30000647	2018-05-03 11:47:15
SOLAR	11202	30000647	2018-05-03 11:46:43
SOLAR	40560	30000647	2018-05-03 11:45:53
SOLAR	657	30000647	2018-05-03 11:44:46
SOLAR	23913	30000647	2018-05-03 11:43:18
DARE	17843	30001762	2018-05-03 06:51:06
None	33818	30003286	2018-05-03 03:02:39
PSC	29340	30003270	2018-05-03 02:32:05
.UFC.	33328	30003270	2018-05-03 02:29:22
.UFC.	29984	30003270	2018-05-03 02:29:08
.UFC.	22456	30003270	2018-05-03 02:23:16
.UFC.	11186	30003272	2018-05-03 02:22:09
SLR-W	24702	30001811	2018-05-01 16:53:26
SOLAR	22464	30001811	2018-05-01 16:49:09
SOLAR	670	30001811	2018-05-01 16:38:16
SOLAR	16233	30001811	2018-05-01 16:38:02
PSC	12200	31002319	2018-05-01 15:08:50
PSC	670	30001805	2018-05-01 10:34:41
PSC	670	30001805	2018-05-01 10:34:41
PSC	17709	30001805	2018-05-01 10:33:43
PSC	593	30001805	2018-05-01 10:32:54
PSC	670	30000668	2018-05-01 04:03:49
PSC	12038	30000668	2018-05-01 04:02:44
FUXIT	639	30000673	2018-04-30 23:29:18
FUXIT	639	30000673	2018-04-30 23:21:54
BFG	670	30000673	2018-04-30 23:21:47
FUXIT	33328	30000673	2018-04-30 23:21:38
.M.	670	30000673	2018-04-30 23:21:38
BFG	37607	30000673	2018-04-30 23:21:25
BFG	639	30000673	2018-04-30 23:20:07
.M.	638	30000673	2018-04-30 23:19:41
.M.	639	30000673	2018-04-30 23:19:31
.M.	639	30000673	2018-04-30 23:19:18
BFG	11987	30000673	2018-04-30 23:19:08
SL0W	585	30000673	2018-04-30 23:18:37
BFG	639	30000673	2018-04-30 23:18:33
.M.	639	30000673	2018-04-30 23:18:25
FUXIT	639	30000673	2018-04-30 23:18:10
SL0W	639	30000673	2018-04-30 23:17:58
.M.	37483	30000673	2018-04-30 23:17:55
.M.	639	30000673	2018-04-30 23:17:42
BFG	639	30000673	2018-04-30 23:17:31
.M.	639	30000673	2018-04-30 23:17:19
SOLAR	27897	30001811	2018-04-30 22:33:02
SOLAR	27622	30001811	2018-04-30 22:20:06
SOLAR	17177	30001811	2018-04-30 22:19:51
SOLAR	16692	30001811	2018-04-30 22:19:42
SOLAR	16692	30001811	2018-04-30 22:19:41
SOLAR	17178	30001811	2018-04-30 22:19:38
SOLAR	17181	30001811	2018-04-30 22:19:35
SOLAR	17181	30001811	2018-04-30 22:19:25
SOLAR	27622	30001811	2018-04-30 22:19:16
SOLAR	27622	30001811	2018-04-30 22:19:06
SOLAR	17182	30001811	2018-04-30 22:19:04
SOLAR	27622	30001811	2018-04-30 22:19:02
SOLAR	27618	30001811	2018-04-30 22:18:43
SOLAR	16692	30001811	2018-04-30 22:18:30
SOLAR	17182	30001811	2018-04-30 22:17:57
SOLAR	27622	30001811	2018-04-30 22:17:51
SOLAR	17178	30001811	2018-04-30 22:17:39
SOLAR	27618	30001811	2018-04-30 22:17:32
SOLAR	27622	30001811	2018-04-30 22:17:29
SOLAR	27618	30001811	2018-04-30 22:17:17
SMILE	589	30001590	2018-04-30 19:52:09
SOLAR	27622	30001811	2018-04-30 19:28:37
SOLAR	27622	30001811	2018-04-30 19:28:21
SOLAR	27618	30001811	2018-04-30 19:28:00
SOLAR	33468	30001811	2018-04-30 19:27:44
SOLAR	17177	30001811	2018-04-30 19:27:35
SOLAR	12236	30001811	2018-04-30 19:27:12
SOLAR	12237	30001811	2018-04-30 19:26:42
SOLAR	23919	30001811	2018-04-30 19:16:19
SOLAR	37604	30001811	2018-04-30 19:12:26
SOLAR	23913	30001811	2018-04-30 19:11:53
SOLAR	40563	30001811	2018-04-30 19:11:11
SOLAR	40361	30001811	2018-04-30 19:11:11
SOLAR	23055	30001811	2018-04-30 19:11:11
SLR.C	11176	30001811	2018-04-30 19:10:26
SOLAR	40563	30001811	2018-04-30 19:10:11
SOLAR	40565	30001811	2018-04-30 19:10:11
SOLAR	40558	30001811	2018-04-30 19:10:11
SOLAR	40565	30001811	2018-04-30 19:10:11
SOLAR	40563	30001811	2018-04-30 19:10:11
SOLAR	23059	30001811	2018-04-30 19:10:11
SOLAR	40563	30001811	2018-04-30 19:10:10
SOLAR	40563	30001811	2018-04-30 19:10:10
SOLAR	40563	30001811	2018-04-30 19:10:10
PSC	670	30001811	2018-04-30 18:49:09
PSC	22456	30001811	2018-04-30 18:47:55
SOLAR	11196	30001811	2018-04-30 18:47:48
SLR-W	11198	30001811	2018-04-30 18:29:37
SLR-W	11200	30001811	2018-04-30 18:29:24
SOLAR	670	30005103	2018-04-30 17:31:00
SOLAR	29984	30001586	2018-04-30 17:30:58
SOLAR	29990	30001586	2018-04-30 17:29:12
LITTL	670	30005103	2018-04-30 17:28:50
SOLAR	29990	30001586	2018-04-30 17:28:43
LITTL	11978	30005103	2018-04-30 17:28:35
SOLAR	29990	30005103	2018-04-30 17:28:10
SOLAR	17738	30001586	2018-04-30 17:28:08
SOLAR	29990	30005103	2018-04-30 17:27:41
SOLAR	29990	30001586	2018-04-30 17:27:32
SOLAR	29990	30001586	2018-04-30 17:27:15
SOLAR	11978	30001586	2018-04-30 17:26:51
TRSH	670	30005103	2018-04-30 17:03:59
TRSH	670	30005103	2018-04-30 17:02:59
TRSH	28606	30005103	2018-04-30 17:02:26
TRSH	24690	30005103	2018-04-30 17:01:48
SLR-W	670	30001588	2018-04-30 16:50:45
SOLAR	17738	30001588	2018-04-30 16:50:28
SOLAR	24702	30001588	2018-04-30 16:50:14
LITTL	17738	30001588	2018-04-30 16:49:43
SOLAR	29990	30001588	2018-04-30 16:49:16
SOLAR	29990	30001588	2018-04-30 16:49:09
SOLAR	17738	30001588	2018-04-30 16:48:38
SOLAR	24702	30001588	2018-04-30 16:48:25
SOLAR	11978	30001588	2018-04-30 16:48:16
SOLAR	11978	30001588	2018-04-30 16:48:12
SOLAR	29990	30001588	2018-04-30 16:48:03
SOLAR	29990	30001588	2018-04-30 16:47:49
SOLAR	29990	30001588	2018-04-30 16:47:07
SOLAR	33157	30001588	2018-04-30 16:46:52
SOLAR	11978	30001588	2018-04-30 16:46:46
LITTL	17738	30001588	2018-04-30 16:46:33
SOLAR	29990	30001588	2018-04-30 16:46:26
SOLAR	29990	30001588	2018-04-30 16:46:15
SOLAR	29990	30001588	2018-04-30 16:46:06
SOLAR	29990	30001588	2018-04-30 16:45:56
SOLAR	29990	30001588	2018-04-30 16:45:45
SOLAR	29990	30001588	2018-04-30 16:45:37
SOLAR	29990	30001588	2018-04-30 16:44:40
SOLAR	29990	30001588	2018-04-30 16:44:09
SOLAR	29990	30001588	2018-04-30 16:43:58
SOLAR	29990	30001588	2018-04-30 16:43:48
SOLAR	29990	30001588	2018-04-30 16:43:36
SOLAR	17738	30001588	2018-04-30 16:43:26
SOLAR	17738	30001588	2018-04-30 16:43:10
SOLAR	17738	30001588	2018-04-30 16:43:01
SOLAR	17738	30001588	2018-04-30 16:42:47
SLR-W	17738	30001588	2018-04-30 16:42:34
SOLAR	17738	30001588	2018-04-30 16:42:09
SOLAR	17738	30001588	2018-04-30 16:41:59
SOLAR	17738	30001588	2018-04-30 16:41:50
SLR-W	24702	30001588	2018-04-30 16:41:36
SOLAR	17738	30001588	2018-04-30 16:41:30
SOLAR	17738	30001588	2018-04-30 16:41:23
SOLAR	17738	30001588	2018-04-30 16:41:13
SOLAR	17738	30001588	2018-04-30 16:41:01
SOLAR	17738	30001588	2018-04-30 16:40:50
SOLAR	16227	30001812	2018-04-30 15:22:27
SLR-W	670	30001816	2018-04-30 15:21:18
LITTL	670	30001816	2018-04-30 15:21:01
LITTL	19724	30001816	2018-04-30 15:20:48
SLR-W	12032	30001816	2018-04-30 15:19:01
SLR.C	645	30001815	2018-04-30 11:58:34
SLR.C	645	30001815	2018-04-30 06:49:11
FRT	670	30000448	2018-04-30 05:33:19
FRT	24702	30000448	2018-04-30 05:33:05
TEST	585	30045342	2018-04-30 03:58:46
BRAVE	589	30002593	2018-04-29 22:01:06
BRAVE	32878	30002619	2018-04-29 21:54:45
REQ	12034	30002619	2018-04-29 21:50:11
BRAVE	631	30002613	2018-04-29 21:40:15
BRAVE	621	30002613	2018-04-29 21:30:46
BRAVE	16227	30002613	2018-04-29 21:30:15
BRAVE	621	30002613	2018-04-29 21:28:00
BRAVE	621	30002613	2018-04-29 21:27:38
BRAVE	17841	30002613	2018-04-29 21:26:11
BRAVE	16242	30002613	2018-04-29 21:25:16
BRAVE	622	30002613	2018-04-29 21:25:04
BRAVE	11400	30002613	2018-04-29 21:24:08
BRAVE	608	30002613	2018-04-29 21:23:28
BRAVE	11178	30002613	2018-04-29 21:22:45
BRAVE	670	30002616	2018-04-29 21:15:41
BRAVE	17843	30002616	2018-04-29 21:14:18
BRAVE	670	30002617	2018-04-29 21:09:55
BRAVE	17843	30002617	2018-04-29 21:08:55
BRAVE	670	30002616	2018-04-29 21:06:41
BRAVE	608	30002616	2018-04-29 21:05:53
WHSOC	17918	30002691	2018-04-29 20:41:53
WHSOC	11186	30002691	2018-04-29 20:39:41
FERRA	12032	30001201	2018-04-29 18:34:41
FERRA	670	30001198	2018-04-29 18:16:33
FERRA	34828	30001198	2018-04-29 18:15:51
FERRA	34562	30001198	2018-04-29 18:08:14
PSC	11186	30000144	2018-04-29 17:21:12
PSC	22456	30001811	2018-04-29 16:43:10
INGME	22456	30001811	2018-04-29 16:43:10
SOLAR	12747	30001811	2018-04-29 16:42:55
LITTL	621	30001773	2018-04-29 16:17:22
LITTL	670	30001773	2018-04-29 16:15:57
LITTL	33472	30001773	2018-04-29 16:14:52
WSHOT	626	30004419	2018-04-29 15:22:08
WSHOT	11196	30004431	2018-04-29 13:44:06
WSHOT	37453	30004472	2018-04-29 13:18:06
WSHOT	35683	30004472	2018-04-29 13:07:46
WSHOT	11198	30004472	2018-04-29 12:52:46
WSHOT	11198	30004472	2018-04-29 12:52:05
WSHOT	29248	30004472	2018-04-29 12:51:45
WSHOT	4308	30004472	2018-04-29 12:44:08
WSHOT	4310	30004476	2018-04-29 12:38:16
SLR-W	670	30001813	2018-04-29 12:11:31
SLR-W	17843	30001813	2018-04-29 12:11:00
SOLAR	33816	30001811	2018-04-29 10:48:13
SOLAR	11178	30001807	2018-04-29 10:43:33
SOLAR	24702	30001807	2018-04-29 10:42:47
SLR-W	11202	30001807	2018-04-29 10:37:15
TUSK.	11198	30005105	2018-04-29 04:47:11
None	37483	30005105	2018-04-29 04:30:23
-DFP-	35826	30005171	2018-04-28 10:43:20
PSC	29340	30001199	2018-04-28 01:08:23
PSC	670	30001199	2018-04-28 01:05:50
PSC	621	30001199	2018-04-28 01:04:09
None	670	31000528	2018-04-27 23:40:16
None	12753	31000528	2018-04-27 23:39:24
PSC	33470	31000528	2018-04-27 23:13:10
-666	16231	31000528	2018-04-27 23:12:30
-666	17720	31000528	2018-04-27 23:10:56
-666	20125	31000528	2018-04-27 23:10:24
PSC	33468	31001660	2018-04-27 19:10:24
SLR-W	621	30001796	2018-04-27 18:41:37
SLR-W	12015	30001796	2018-04-27 18:41:11
SOLAR	11971	30001796	2018-04-27 18:39:58
SOLAR	670	30005109	2018-04-27 18:06:58
SOLAR	12015	30005160	2018-04-27 17:54:56
SLR.C	12003	30005160	2018-04-27 17:54:44
SOLAR	11993	30005160	2018-04-27 17:54:10
PSC	11186	30000324	2018-04-27 16:05:43
CO2	11957	30000324	2018-04-27 16:03:46
CO2	11969	30000324	2018-04-27 16:03:28
CO2	22456	30000324	2018-04-27 16:02:55
CO2	631	30000324	2018-04-27 16:02:39
CO2	40346	30000324	2018-04-27 16:02:29
CO2	12042	30000324	2018-04-27 15:56:00
CO2	644	30000324	2018-04-27 15:52:24
CO2	11202	30000324	2018-04-27 15:51:21
CO2	11202	30000324	2018-04-27 15:50:05
CO2	22456	30000324	2018-04-27 15:49:50
CO2	11198	30000324	2018-04-27 15:46:53
CO2	11184	30000324	2018-04-27 15:46:22
CO2	628	30000324	2018-04-27 15:45:20
CO2	11999	30000324	2018-04-27 15:44:00
CO2	22456	30000324	2018-04-27 15:31:23
-DFP-	35832	30005172	2018-04-27 14:18:22
-DFP-	35832	30005172	2018-04-27 13:49:58
-DFP-	35835	30005171	2018-04-27 13:49:35
-DFP-	35833	30005171	2018-04-27 13:15:28
-INP-	23055	30002867	2018-04-27 08:36:16
-INP-	23055	30002867	2018-04-27 08:36:16
-INP-	23055	30002867	2018-04-27 08:35:16
X.I.X	17843	30002827	2018-04-27 08:11:33
PSC	593	30005154	2018-04-26 20:18:43
BSOD	34828	30005101	2018-04-26 19:58:35
PSC	593	30005101	2018-04-26 19:58:24
SLR-W	621	30005104	2018-04-26 19:13:50
PSC	32872	30005104	2018-04-26 19:13:02
PSC	32872	30005103	2018-04-26 18:05:57
PSC	33595	30001790	2018-04-26 06:53:23
PSC	33475	30001790	2018-04-26 00:25:01
None	670	31002532	2018-04-25 19:28:50
None	22456	31002532	2018-04-25 19:28:23
SLR.C	670	30001790	2018-04-25 12:44:40
PSC	33475	30001770	2018-04-25 10:18:54
PSC	33595	30001770	2018-04-25 10:16:54
REKTD	17843	30002460	2018-04-24 20:04:05
REKTD	587	30002460	2018-04-24 20:03:49
REKTD	670	30002457	2018-04-24 19:52:02
REKTD	32872	30002457	2018-04-24 19:50:33
X.W.X	22456	30002825	2018-04-24 19:25:45
-RZR-	35834	30003257	2018-04-24 19:12:05
BS IT	670	30003258	2018-04-24 17:06:35
BS IT	32878	30003258	2018-04-24 17:04:55
MC	670	30003258	2018-04-24 16:59:34
MC	11198	30003258	2018-04-24 16:58:53
-RZR-	47035	30003258	2018-04-24 16:54:34
-RZR-	35834	30003258	2018-04-24 16:53:39
-RZR-	47035	30003258	2018-04-24 16:53:34
-RZR-	47035	30003258	2018-04-24 16:53:34
-RZR-	47035	30003258	2018-04-24 16:53:33
-RZR-	47036	30003258	2018-04-24 16:43:33
-RZR-	47037	30003258	2018-04-24 16:41:32
-RZR-	47037	30003258	2018-04-24 16:40:32
-RZR-	47037	30003258	2018-04-24 16:39:32
-RZR-	47036	30003258	2018-04-24 16:35:31
-RZR-	47035	30003258	2018-04-24 16:34:31
-RZR-	35827	30003258	2018-04-24 16:31:02
PSC	23059	30003258	2018-04-24 16:28:31
PTR	670	30002364	2018-04-24 08:29:26
PTR	17478	30002364	2018-04-24 08:29:24
PTR	28606	30002364	2018-04-24 08:27:59
None	670	31002319	2018-04-24 07:37:36
None	32880	31002319	2018-04-24 07:37:30
PSC	670	30005166	2018-04-23 22:06:18
PSC	593	30005166	2018-04-23 22:05:05
PROT	639	30002369	2018-04-23 20:00:14
X.I.X	35833	30000833	2018-04-23 19:53:49
-RZR-	11196	30000833	2018-04-23 19:50:00
SERIN	670	30002347	2018-04-23 17:04:11
-TIME	670	30002347	2018-04-23 17:04:11
CONDI	670	30002347	2018-04-23 17:03:11
-TIME	12034	30002347	2018-04-23 17:02:36
-TIME	12034	30002347	2018-04-23 17:02:21
-TIME	12034	30002347	2018-04-23 17:02:20
CONDI	37454	30002347	2018-04-23 17:01:44
IRC	670	30002347	2018-04-23 17:00:10
.MEN.	17843	30002347	2018-04-23 16:58:52
IRC	35834	30002347	2018-04-23 16:58:09
IRC	47140	30002347	2018-04-23 16:56:10
IRC	47140	30002347	2018-04-23 16:55:09
IRC	670	30002347	2018-04-23 16:43:09
IRC	632	30002347	2018-04-23 16:41:27
SERIN	17703	30002347	2018-04-23 16:36:32
X.W.X	672	30001077	2018-04-22 10:32:36
X.W.X	11202	30001077	2018-04-22 10:32:32
X.W.X	40560	30001077	2018-04-22 10:18:38
X.W.X	40560	30001077	2018-04-22 10:18:38
X.W.X	40556	30001077	2018-04-22 10:18:38
X.W.X	40556	30001077	2018-04-22 10:17:38
X.W.X	40560	30001077	2018-04-22 10:17:38
X.W.X	40556	30001077	2018-04-22 10:17:38
X.W.X	40556	30001077	2018-04-22 10:17:38
X.W.X	11202	30001077	2018-04-22 10:16:54
X.W.X	24698	30001077	2018-04-22 10:16:47
X.W.X	33816	30001077	2018-04-22 10:16:43
X.W.X	34590	30001077	2018-04-22 10:16:39
X.W.X	40560	30001077	2018-04-22 10:16:38
X.W.X	2998	30001077	2018-04-22 10:16:34
X.W.X	657	30001077	2018-04-22 10:16:32
X.W.X	40560	30001077	2018-04-22 10:15:38
X.W.X	40560	30001077	2018-04-22 10:15:38
X.W.X	23913	30001077	2018-04-22 10:13:32
X.W.X	23913	30001077	2018-04-22 10:12:58
X.W.X	40561	30001077	2018-04-22 10:11:38
X.W.X	40556	30001077	2018-04-22 10:11:38
X.W.X	40560	30001077	2018-04-22 10:11:38
X.W.X	40556	30001077	2018-04-22 10:11:38
X.W.X	40561	30001077	2018-04-22 10:11:38
X.W.X	670	30001077	2018-04-22 10:09:05
X.W.X	22852	30001077	2018-04-22 10:08:47
X.W.X	670	30002838	2018-04-22 07:44:43
X.W.X	24698	30002838	2018-04-22 07:43:09
X.W.X	17843	30002838	2018-04-22 07:37:47
X.W.X	632	30002838	2018-04-22 07:35:51
X.W.X	22546	30002838	2018-04-22 07:35:26
X.W.X	22546	30002838	2018-04-22 07:33:17
PSC	670	30002440	2018-04-22 02:48:16
PSC	17709	30002440	2018-04-22 02:46:51
REKTD	603	30002440	2018-04-22 02:46:38
REKTD	11371	30002440	2018-04-22 02:44:22
PSC	22456	30000139	2018-04-21 22:00:02
PSC	593	30005118	2018-04-21 21:21:06
HOLES	22456	31000364	2018-04-21 21:19:45
None	11985	31000364	2018-04-21 21:18:17
HOLES	37482	31000364	2018-04-21 21:17:57
WHSOC	24698	31000364	2018-04-21 21:12:09
WHSOC	29990	31000364	2018-04-21 21:11:35
WHSOC	11985	31000364	2018-04-21 21:11:07
HOLES	29990	31000364	2018-04-21 21:09:38
HOLES	11985	31000364	2018-04-21 21:05:18
VMG	11985	31000364	2018-04-21 21:04:37
